ID,Number,Material,Material_x,Sample_Type,Reference,Notes,West_Subdomain,Domain,Latitude,Longitude,Height_m,Age_ma,T_age_Ma,B_age_Ma,d18O_smow,d13C,dD,d18Oprecip,timeslice
SCR,KM216,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)","Section probably passes Eocene/Oligocene age constraints are poor. There is no significant isotope excursion here, so we assign half samples to latest Eocene, half to earliest oligocene",NA,Central,44.7368,-112.5759667,NaN,33.5,NaN,NaN,13.3,-3.42,NaN,NaN,pre-OHT
SCR,KM75,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,50,NaN,NaN,16,-3,NaN,NaN,pre-OHT
SCR,KM76,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,50,NaN,NaN,15.1,-3.9,NaN,NaN,pre-OHT
SCR,KM77,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,50,NaN,NaN,14.1,-2.9,NaN,NaN,pre-OHT
SCR,KM78,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,50,NaN,NaN,14,-3.3,NaN,NaN,pre-OHT
SCR,KM79,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,50,NaN,NaN,14.4,-3,NaN,NaN,pre-OHT
SCR,KM81,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,12.1,-0.1,NaN,NaN,pre-OHT
SCR,KM82,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,12.3,0,NaN,NaN,pre-OHT
SCR,KM83,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,13.3,-0.6,NaN,NaN,pre-OHT
SCR,KM84,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,12.6,0,NaN,NaN,pre-OHT
SCR,KM85,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,12.9,-0.9,NaN,NaN,pre-OHT
SCR,KM86,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,12.6,0.4,NaN,NaN,pre-OHT
SCR,KM87,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,13,-0.2,NaN,NaN,pre-OHT
SCR,KM88,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,13.1,-0.4,NaN,NaN,pre-OHT
SCR,KM89,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,12.1,-1,NaN,NaN,pre-OHT
SCR,KM90,calcite,carbonate,Paleosol Carbonate,"Methner, 2015 (Thesis)",NA,NA,Central,44.7368,-112.5759667,NaN,46,NaN,NaN,30.9,NaN,NaN,NaN,pre-OHT
SHERM_THES,MS-3,calcite,carbonate,Paleosol Carbonate,Sherman 2005 thesis,Lat longs not taken for section 1 (see thesis),NA,East,42.575,-107.498,NaN,7.2,2.8,11.6,15.221,-4.7,NaN,NaN,post-OHT
SHERM_THES,MS-4,calcite,carbonate,Paleosol Carbonate,Sherman 2005 thesis,Lat longs not taken for section 1 (see thesis),NA,East,42.575,-107.498,NaN,7.2,2.8,11.6,18.468,-0.1,NaN,NaN,post-OHT
SHERM_THES,MS-8,calcite,carbonate,Paleosol Carbonate,Sherman 2005 thesis,Lat longs not taken for section 1 (see thesis),NA,East,42.575,-107.498,NaN,7.2,2.8,11.6,15.672,-7.7,NaN,NaN,post-OHT
SIMT_W,GAT-1-2,smectite,clay,Altered ash,Takeuchi 2007 dissertation,west,west,West,44.77188,-121.09338,NaN,13.5,13,14,15.48,NaN,NaN,NaN,post-OHT
SIMT_W,GAT-1-3,smectite,clay,Altered ash,Takeuchi 2007 dissertation,west,west,West,44.77188,-121.09338,NaN,12.5,12,13,15.07,NaN,NaN,NaN,post-OHT
SIMT_W,GAT-2-1,smectite,clay,Altered ash,Takeuchi 2007 dissertation,west,west,West,44.76728,-121.09182,NaN,12.5,12,13,16.17,NaN,NaN,NaN,post-OHT
SIMT_W,GAT-3-1,smectite,clay,Altered ash,Takeuchi 2007 dissertation,west,west,West,44.75763,-121.0787,NaN,12.5,12,13,16.89,NaN,NaN,NaN,post-OHT
SIMT_W,PD-1-1,smectite,clay,Altered ash,Takeuchi 2007 dissertation,west,west,West,44.69393,-121.22958,NaN,14.5,13.5,15.5,15.17,NaN,NaN,NaN,post-OHT
SJ_A,01DS12,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.5968,-103.1131,NaN,31.25,NaN,NaN,18.3,NaN,-94,NaN,pre-OHT
SJ_A,01DS14,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.5968,-103.1131,NaN,31.25,NaN,NaN,18,NaN,-88,NaN,pre-OHT
SJ_A,01DS15,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.5968,-103.1131,NaN,31.25,NaN,NaN,18,NaN,-92,NaN,pre-OHT
SJ_A,01DS16,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.5968,-103.1131,NaN,31.25,NaN,NaN,20.2,NaN,-110,NaN,pre-OHT
SJ_A,01DS17,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.5968,-103.1131,NaN,31.25,NaN,NaN,17.6,NaN,-102,NaN,pre-OHT
SJ_A,01DS18,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.5968,-103.1131,NaN,31.25,NaN,NaN,17.3,NaN,-123,NaN,pre-OHT
SJ_B,01DS19,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.6991,-103.3415,NaN,31.25,NaN,NaN,19.2,NaN,-100,NaN,pre-OHT
SJ_B,01DS20,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.6991,-103.3415,NaN,31.25,NaN,NaN,18.6,NaN,-90,NaN,pre-OHT
SJ_B,01DS30,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.7688,-103.5835,NaN,30.3,NaN,NaN,16.8,NaN,-107,NaN,pre-OHT
SJ_B,01DS37,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,41.6991,-103.3415,NaN,21.9,NaN,NaN,19.7,NaN,-127,NaN,NA
SJ_C,01DS28,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.4234,-103.7525,NaN,22,NaN,NaN,18.8,NaN,-93,NaN,NA
SJ_C,01DS31,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.4234,-103.7525,NaN,30.3,NaN,NaN,17.2,NaN,-93,NaN,pre-OHT
SJ_C,01DS33,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.4234,-103.7525,NaN,22,NaN,NaN,16.7,NaN,-93,NaN,NA
SJ_C,01DS34,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.4234,-103.7525,NaN,19.2,NaN,NaN,16.8,NaN,-95,NaN,NA
SJ_C,01DS35,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.4234,-103.7525,NaN,21.9,NaN,NaN,15,NaN,-94,NaN,NA
SJ_C,01DS36,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.4234,-103.7525,NaN,21.9,NaN,NaN,16.2,NaN,-121,NaN,NA
SJ_C,01DS44,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.4234,-103.7525,NaN,22,NaN,NaN,18.8,NaN,-97,NaN,NA
SJ_D,01DS102,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.435,-107.5628,NaN,14.2,NaN,NaN,12.7,NaN,-110,NaN,post-OHT
SJ_D,01DS103,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.435,-107.5628,NaN,14.2,NaN,NaN,12.8,NaN,-118,NaN,post-OHT
SJ_D,01DS104,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.435,-107.5628,NaN,14.2,NaN,NaN,15.7,NaN,-107,NaN,post-OHT
SJ_D,01DS110,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.7575,-107.5874,NaN,49,NaN,NaN,13.6,NaN,-122,NaN,pre-OHT
SJ_D,01DS111,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.7608,-107.59,NaN,49,NaN,NaN,14.7,NaN,-122,NaN,pre-OHT
SJ_D,01DS113,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.7574,-107.5635,NaN,32,NaN,NaN,10.9,NaN,-126,NaN,pre-OHT
SJ_D,01DS115,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.7308,-107.5845,NaN,14.2,NaN,NaN,11.9,NaN,-113,NaN,post-OHT
SJ_D,01DS116,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.7288,-107.5826,NaN,14.2,NaN,NaN,12.8,NaN,-112,NaN,post-OHT
SJ_E,01DS121,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.5848,-108.287,NaN,14.2,NaN,NaN,14.5,NaN,-116,NaN,post-OHT
SJ_E,01DS123,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.5848,-108.287,NaN,49,NaN,NaN,16.1,NaN,-107,NaN,pre-OHT
SJ_E,01DS124,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.5848,-108.287,NaN,49,NaN,NaN,12.7,NaN,-101,NaN,pre-OHT
SJ_E,01DS128,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.5848,-108.287,NaN,49,NaN,NaN,15.7,NaN,-113,NaN,pre-OHT
SJ_E,01DS129,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.5848,-108.287,NaN,32,NaN,NaN,10.6,NaN,-104,NaN,pre-OHT
SJ_F,01DS100,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,13.6,NaN,-120,NaN,pre-OHT
SJ_F,01DS101,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,14,NaN,-113,NaN,pre-OHT
SJ_F,01DS89,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,13.9,NaN,-107,NaN,pre-OHT
SJ_F,01DS90a,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,15.5,NaN,-122,NaN,pre-OHT
SJ_F,01DS91,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,14.4,NaN,-118,NaN,pre-OHT
SJ_F,01DS92,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,14.2,NaN,-109,NaN,pre-OHT
SJ_F,01DS93,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,14.1,NaN,-122,NaN,pre-OHT
SJ_F,01DS94,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,13.9,NaN,-121,NaN,pre-OHT
SJ_F,01DS95,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,13.7,NaN,-124,NaN,pre-OHT
SJ_F,01DS97,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,14.3,NaN,-117,NaN,pre-OHT
SJ_F,01DS98,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,13.4,NaN,-126,NaN,pre-OHT
SJ_F,01DS99,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.6386,-106.7545,NaN,35.65,NaN,NaN,14.3,NaN,-124,NaN,pre-OHT
SJ_G,01DS84,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.7125,-105.371,NaN,31.25,NaN,NaN,14.7,NaN,-112,NaN,pre-OHT
SJ_H,01DS55,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.8288,-101.6981,NaN,35,NaN,NaN,17.7,NaN,-107,NaN,pre-OHT
SJ_H,01DS69,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.863,-101.8605,NaN,35.5,NaN,NaN,18.6,NaN,-103,NaN,pre-OHT
SJ_H,01DS81,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.7625,-105.0128,NaN,35.5,NaN,NaN,16.6,NaN,-101,NaN,pre-OHT
SJ_J,6A-1,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.501,-108.58,NaN,47.9,NaN,NaN,14.5,NaN,NaN,NaN,pre-OHT
SJ_J,6A-2,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.501,-108.58,NaN,47.9,NaN,NaN,15.4,NaN,NaN,NaN,pre-OHT
SJ_J,6A-3,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.501,-108.58,NaN,47.9,NaN,NaN,14.8,NaN,NaN,NaN,pre-OHT
SJ_J,6C-1,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.501,-108.58,NaN,50,NaN,NaN,15.8,NaN,NaN,NaN,pre-OHT
SJ_J,6C-3,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.501,-108.58,NaN,50,NaN,NaN,15.8,NaN,NaN,NaN,pre-OHT
SJ_K,01DS70,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.8608,-102.8636,NaN,35.5,NaN,NaN,20.2,NaN,NaN,NaN,pre-OHT
SJ_K,01DS72,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.8608,-102.8636,NaN,35.5,NaN,NaN,18.4,NaN,-101,NaN,pre-OHT
SJ_K,01DS74,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.8608,-102.8636,NaN,35.5,NaN,NaN,20,NaN,-101,NaN,pre-OHT
SJ_K,01DS75,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,43.8608,-102.8636,NaN,37,NaN,NaN,19.6,NaN,-99,NaN,pre-OHT
SJ_L,Mnau,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,Central,44.8542,-110.1567,NaN,49,NaN,NaN,9.4,NaN,NaN,NaN,pre-OHT
SJ_L,MNI,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,Central,44.8542,-110.1567,NaN,49,NaN,NaN,8.7,NaN,NaN,NaN,pre-OHT
SJ_M,CC2,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,Central,44.8655,-111.0488,NaN,49,NaN,NaN,10.2,NaN,NaN,NaN,pre-OHT
SJ_M,CC3,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,Central,44.8655,-111.0488,NaN,49,NaN,NaN,10.1,NaN,NaN,NaN,pre-OHT
SJ_M,SR1,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,Central,44.8655,-111.0488,NaN,49,NaN,NaN,9.2,NaN,NaN,NaN,pre-OHT
SJ_M,SR2,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,Central,44.8655,-111.0488,NaN,49,NaN,NaN,9.7,NaN,NaN,NaN,pre-OHT
SJ_N,01DS39,smectite,clay,Altered ash,Sjostrom et al 2006,NA,NA,East,42.9194,-103.4913,NaN,34.5,NaN,NaN,16.9,NaN,-123,NaN,pre-OHT
SPLITFAN,CB146,calcite,carbonate,Paleosol Carbonate,Fan et al 2014,Split Rock Fm.,NA,East,42.37,-107.06,NaN,10.5,11.3,9.7,15.46,-6.3,NaN,-13.5,post-OHT
SPLITFAN,SP20,calcite,carbonate,Fluvial Cement,Fan et al 2014,Split Rock Fm.,NA,East,42.69,-107.26,NaN,25,27,23,15.04,-4.5,NaN,-12.4,NA
SPLITFAN,SP3104,calcite,carbonate,Fluvial Cement,Fan et al 2014,Split Rock Fm.,NA,East,42.69,-107.26,NaN,16,15.7,16.3,12.67,-6,NaN,-16,NA
SPLITFAN,SP399,calcite,carbonate,Fluvial Cement,Fan et al 2014,Split Rock Fm.,NA,East,42.69,-107.26,NaN,16,15.7,16.3,12.57,-6,NaN,-15.7,NA
SPLITFAN2,CB49,calcite,carbonate,Fluvial Cement,Fan et al 2014,Split Rock Fm.,NA,East,42.37,-107.06,NaN,10.5,11.3,9.7,15.35,-6.5,NaN,-13.9,post-OHT
TCM12,TCM117,calcite,carbonate,Paleosol Carbonate,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,10,NaN,NaN,13.27,-3.73,NaN,NaN,post-OHT
TCM12,TCM127,calcite,carbonate,Paleosol Carbonate,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,10,NaN,NaN,14.55,-2.33,NaN,NaN,post-OHT
TCM12,TCM137,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,9.4,NaN,NaN,13.91,-2.7,NaN,NaN,post-OHT
TCM12,TCM147,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,9.3,NaN,NaN,13.21,-3.3,NaN,NaN,post-OHT
TCM12,TCM157,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,9.2,NaN,NaN,13.95,-3.74,NaN,NaN,post-OHT
TCM12,TCM167,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,8.6,NaN,NaN,11.38,-3.55,NaN,NaN,post-OHT
TCM12,TCM177,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,8.4,NaN,NaN,13.02,-3.81,NaN,NaN,post-OHT
TCM12,TCM187,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,7.5,NaN,NaN,14.62,-3.3,NaN,NaN,post-OHT
TCM12,TCM247,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,5.6,NaN,NaN,13.21,-4.86,NaN,NaN,post-OHT
TCM12,TCM257,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,5.3,NaN,NaN,11.89,-4.39,NaN,NaN,post-OHT
TCM12,TCM267,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,4.7,NaN,NaN,13.51,-5.61,NaN,NaN,post-OHT
TCM12,TCM37,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,9.6,NaN,NaN,14.05,-3.21,NaN,NaN,post-OHT
TCM12,TCM47,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,8.8,NaN,NaN,14.46,-3.44,NaN,NaN,post-OHT
TCM12,TCM57,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,8.3,NaN,NaN,11.9,-4.84,NaN,NaN,post-OHT
TCM12,TCM97,calcite,carbonate,Fluvial Cement,Chamberlain et al 2012,NA,NA,Central,42.1888,-112.1402,NaN,6.7,NaN,NaN,10.62,-2.44,NaN,NaN,post-OHT
TL2,3,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.62501667,-119.39525,NaN,4.6,NaN,NaN,10.6,NaN,NaN,NaN,post-OHT
TL2,4,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.62501667,-119.39525,NaN,4.8,NaN,NaN,10.4,NaN,NaN,NaN,post-OHT
TL3,5,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.73733333,-120.6807333,NaN,9.4,NaN,NaN,11,NaN,NaN,NaN,post-OHT
TL3,6,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.73733333,-120.6807333,NaN,10,NaN,NaN,11.7,NaN,NaN,NaN,post-OHT
TL4,7,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.80385,-119.3942167,NaN,11,NaN,NaN,12.4,NaN,NaN,NaN,post-OHT
TL4,8,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.80385,-119.3942167,NaN,11,NaN,NaN,11.8,NaN,NaN,NaN,post-OHT
TL5,10,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.80581667,-120.6521167,NaN,13,NaN,NaN,12.5,NaN,NaN,NaN,post-OHT
TL5,11,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.80581667,-120.6521167,NaN,14,NaN,NaN,12.4,NaN,NaN,NaN,post-OHT
TL6,12,smectite,clay,Altered ash,Takeuchi and Larson 2005,"Yakima is 9.5 today, T&L have separate precip calcs using the same equation as mine (must have picked different temp)",NA,West,46.9529,-119.6632,NaN,15,NaN,NaN,12.6,NaN,NaN,NaN,post-OHT
